name,x,y,z,time,workshop
Group 2,35.62,13.2,-4.23,2025-09-19 15:34:40.174562,Workshop3
Group 2,35.55,13.2,-4.25,2025-09-19 15:34:41.217318,Workshop3
Group 2,35.51,13.21,-2.16,2025-09-19 15:34:42.216741,Workshop3
Group 2,35.66,13.28,-2.86,2025-09-19 15:34:43.180622,Workshop3
Group 2,35.72,13.34,-1.11,2025-09-19 15:34:44.18208,Workshop3
Group 2,35.82,13.26,-1.91,2025-09-19 15:34:45.181464,Workshop3
Group 2,35.49,13.54,-3.84,2025-09-19 15:34:55.174989,Workshop3
Group 2,35.59,13.56,-4.11,2025-09-19 15:34:56.180772,Workshop3
Group 2,35.63,13.61,-4.36,2025-09-19 15:34:57.181515,Workshop3
Group 2,35.6,13.55,-4.32,2025-09-19 15:34:58.194439,Workshop3
Group 2,35.76,13.58,-2.05,2025-09-19 15:34:59.181427,Workshop3
Group 2,35.86,13.67,-0.54,2025-09-19 15:35:00.175116,Workshop3
Group 2,35.73,13.61,-1.38,2025-09-19 15:35:01.183501,Workshop3
Group 2,35.83,13.67,-0.06,2025-09-19 15:35:02.178201,Workshop3
Group 2,35.78,13.61,-1.12,2025-09-19 15:35:03.183064,Workshop3
Group 2,35.64,13.55,-1.79,2025-09-19 15:35:04.175226,Workshop3
Group 2,35.62,13.58,-2.52,2025-09-19 15:35:05.217028,Workshop3
Group 2,35.6,13.63,-3.09,2025-09-19 15:35:06.177116,Workshop3
Group 2,35.61,13.53,-3.37,2025-09-19 15:35:07.183595,Workshop3
Group 2,35.6,13.43,-3.64,2025-09-19 15:35:08.187418,Workshop3
Group 2,35.76,13.38,0.16,2025-09-19 15:35:13.228051,Workshop3
Group 2,35.71,13.26,1.31,2025-09-19 15:35:14.174528,Workshop3
Group 2,35.67,13.23,-0.13,2025-09-19 15:35:15.180561,Workshop3
Group 2,35.67,13.24,0.99,2025-09-19 15:35:16.179587,Workshop3
Group 2,35.6,13.22,-0.38,2025-09-19 15:35:17.174446,Workshop3
Group 2,35.64,13.24,0.83,2025-09-19 15:35:18.217065,Workshop3
Group 2,36.12,13.65,3.73,2025-09-19 15:35:24.174605,Workshop3
Group 2,36.03,13.65,1.55,2025-09-19 15:35:25.174942,Workshop3
Group 2,35.99,13.62,2.26,2025-09-19 15:35:26.174554,Workshop3
Group 2,36.06,13.63,2.8,2025-09-19 15:35:27.181861,Workshop3
Group 2,35.64,13.41,2.07,2025-09-19 15:35:33.181195,Workshop3
Group 2,35.75,13.49,2.66,2025-09-19 15:35:34.184416,Workshop3
Group 2,35.56,13.49,0.9,2025-09-19 15:35:35.175231,Workshop3
Group 2,35.64,13.47,1.64,2025-09-19 15:35:36.17497,Workshop3
Group 2,35.86,13.6,2.78,2025-09-19 15:35:50.180654,Workshop3
Group 2,35.44,13.5,-2.8,2025-09-19 15:35:55.230077,Workshop3
Group 2,35.45,13.5,-3.24,2025-09-19 15:35:56.174562,Workshop3
Group 2,35.43,13.49,-3.56,2025-09-19 15:35:57.174876,Workshop3
Group 2,35.61,13.5,-2.51,2025-09-19 15:36:06.218075,Workshop3
Group 2,35.86,13.41,1.16,2025-09-19 15:36:12.174897,Workshop3
Group 2,35.84,13.48,1.84,2025-09-19 15:36:13.174452,Workshop3
Group 2,35.86,13.54,2.41,2025-09-19 15:36:14.174319,Workshop3
Group 2,35.84,13.56,0.56,2025-09-19 15:36:15.176358,Workshop3
Group 2,35.78,13.56,-0.77,2025-09-19 15:36:16.182315,Workshop3
Group 2,35.71,13.6,-3.07,2025-09-19 15:36:22.174944,Workshop3
Group 2,35.71,13.35,-3.61,2025-09-19 15:36:31.218796,Workshop3
Group 2,35.69,13.33,-4.22,2025-09-19 15:36:37.174468,Workshop3
Group 2,35.88,13.46,-0.57,2025-09-19 15:36:43.177433,Workshop3
Group 2,35.49,13.43,0.69,2025-09-19 15:36:44.174466,Workshop3
Group 2,35.93,13.33,3.03,2025-09-19 15:36:54.175018,Workshop3
Group 2,35.97,13.34,3.28,2025-09-19 15:36:55.175361,Workshop3
Group 2,36.0,13.36,3.43,2025-09-19 15:36:56.174422,Workshop3
Group 2,36.01,13.27,3.74,2025-09-19 15:36:57.17521,Workshop3
Group 2,36.06,13.28,3.87,2025-09-19 15:36:58.175859,Workshop3
Group 2,36.08,13.37,3.92,2025-09-19 15:36:59.174765,Workshop3
Group 2,36.04,13.28,4.14,2025-09-19 15:37:00.175318,Workshop3
Group 2,35.95,13.33,2.05,2025-09-19 15:37:01.174445,Workshop3
Group 2,36.02,13.5,2.64,2025-09-19 15:37:02.174787,Workshop3
Group 2,35.8,13.67,1.01,2025-09-19 15:37:03.180418,Workshop3
Group 2,35.54,13.97,-0.34,2025-09-19 15:37:04.174356,Workshop3
Group 2,29.23,8.12,0.64,2025-09-19 15:47:09.173749,Workshop3
Group 2,29.27,8.53,0.19,2025-09-19 16:02:53.374341,Workshop3
Group 2,29.62,9.06,0.23,2025-09-19 16:02:55.372694,Workshop3
Group 2,31.79,10.72,-1.64,2025-09-19 16:02:57.372829,Workshop3
Group 2,32.47,11.29,-2.42,2025-09-19 16:02:58.372856,Workshop3
Group 2,32.63,11.47,-2.77,2025-09-19 16:02:59.372822,Workshop3
Group 2,32.97,11.75,-1.0,2025-09-19 16:03:01.372847,Workshop3
Group 2,33.41,12.09,-1.96,2025-09-19 16:03:01.872899,Workshop3
Group 2,33.3,12.09,-0.64,2025-09-19 16:03:02.372884,Workshop3
Group 2,33.63,12.33,0.72,2025-09-19 16:03:02.872932,Workshop3
Group 2,33.87,12.55,-1.52,2025-09-19 16:03:05.3728,Workshop3
Group 2,33.86,12.56,-0.13,2025-09-19 16:03:05.872835,Workshop3
Group 2,33.85,12.56,0.88,2025-09-19 16:03:06.372809,Workshop3
Group 2,33.86,12.58,1.67,2025-09-19 16:03:06.873715,Workshop3
Group 2,33.66,12.48,2.05,2025-09-19 16:03:07.8728,Workshop3
Group 2,33.69,12.5,2.5,2025-09-19 16:03:08.872819,Workshop3
Group 2,33.72,12.53,2.87,2025-09-19 16:03:09.877112,Workshop3
Group 2,34.05,12.73,3.32,2025-09-19 16:03:10.873499,Workshop3
Group 2,34.31,12.87,3.67,2025-09-19 16:03:11.874877,Workshop3
Group 2,34.17,12.8,3.74,2025-09-19 16:03:12.876302,Workshop3
Group 2,34.09,12.74,3.79,2025-09-19 16:03:13.876941,Workshop3
Group 2,34.03,12.72,3.84,2025-09-19 16:03:14.873295,Workshop3
Group 2,33.95,12.66,3.85,2025-09-19 16:03:15.873895,Workshop3
Group 2,33.89,12.62,3.86,2025-09-19 16:03:16.873571,Workshop3
Group 2,33.74,12.54,3.78,2025-09-19 16:03:17.87343,Workshop3
Group 2,33.73,12.55,3.81,2025-09-19 16:03:18.873528,Workshop3
Group 2,33.73,12.56,3.84,2025-09-19 16:03:19.873353,Workshop3
Group 2,33.63,12.5,3.75,2025-09-19 16:03:20.876305,Workshop3
Group 2,33.64,12.49,3.78,2025-09-19 16:03:21.873843,Workshop3
Group 2,33.64,12.49,3.77,2025-09-19 16:03:22.87649,Workshop3
Group 2,33.53,12.43,3.67,2025-09-19 16:03:23.873893,Workshop3
Group 2,33.57,12.44,3.73,2025-09-19 16:03:24.877653,Workshop3
Group 2,33.5,12.4,3.69,2025-09-19 16:03:25.873739,Workshop3
Group 2,33.35,12.32,3.46,2025-09-19 16:03:26.873644,Workshop3
Group 2,33.25,12.27,3.35,2025-09-19 16:03:27.873773,Workshop3
Group 2,33.17,12.22,3.26,2025-09-19 16:03:28.874052,Workshop3
Group 2,33.06,12.17,3.14,2025-09-19 16:03:29.873692,Workshop3
Group 2,33.22,12.26,3.32,2025-09-19 16:03:30.874799,Workshop3
Group 2,33.13,12.21,3.2,2025-09-19 16:03:31.873917,Workshop3
Group 2,33.26,12.29,3.38,2025-09-19 16:03:32.873956,Workshop3
Group 2,33.37,12.35,3.5,2025-09-19 16:03:33.874163,Workshop3
Group 2,33.45,12.4,3.58,2025-09-19 16:03:34.873918,Workshop3
Group 2,33.31,12.31,3.4,2025-09-19 16:03:35.873965,Workshop3
Group 2,33.38,12.37,3.51,2025-09-19 16:03:36.874066,Workshop3
Group 2,32.95,12.13,2.38,2025-09-19 16:03:37.874076,Workshop3
Group 2,33.16,12.24,2.77,2025-09-19 16:03:38.873022,Workshop3
Group 2,33.3,12.33,3.07,2025-09-19 16:03:39.87336,Workshop3
Group 2,33.41,12.39,3.28,2025-09-19 16:03:40.873428,Workshop3
Group 2,33.41,12.38,3.35,2025-09-19 16:03:41.873246,Workshop3
Group 2,33.51,12.44,3.5,2025-09-19 16:03:42.873243,Workshop3
Group 2,33.56,12.46,3.61,2025-09-19 16:03:43.873528,Workshop3
Group 2,33.42,12.37,3.44,2025-09-19 16:03:44.873436,Workshop3
Group 2,33.28,12.28,3.32,2025-09-19 16:03:45.873285,Workshop3
Group 2,33.17,12.24,3.22,2025-09-19 16:03:46.873351,Workshop3
Group 2,33.09,12.19,3.16,2025-09-19 16:03:47.873866,Workshop3
Group 2,33.07,12.17,3.11,2025-09-19 16:03:48.872877,Workshop3
Group 2,33.06,12.16,3.1,2025-09-19 16:03:49.873082,Workshop3
Group 2,33.0,12.14,3.04,2025-09-19 16:03:50.873523,Workshop3
Group 2,32.98,12.14,3.01,2025-09-19 16:03:51.872923,Workshop3
Group 2,32.93,12.11,2.97,2025-09-19 16:03:52.873593,Workshop3
Group 2,33.02,12.16,3.1,2025-09-19 16:03:53.87317,Workshop3
Group 2,33.02,12.16,3.08,2025-09-19 16:03:54.873221,Workshop3
Group 2,33.0,12.14,3.03,2025-09-19 16:03:55.872852,Workshop3
Group 2,33.09,12.19,3.15,2025-09-19 16:03:56.873189,Workshop3
Group 2,33.02,12.14,3.06,2025-09-19 16:03:57.87312,Workshop3
Group 2,32.97,12.12,3.01,2025-09-19 16:03:58.872868,Workshop3
Group 2,33.15,12.23,3.24,2025-09-19 16:03:59.872888,Workshop3
Group 2,33.3,12.33,3.41,2025-09-19 16:04:00.872914,Workshop3
Group 2,33.42,12.39,3.55,2025-09-19 16:04:01.872892,Workshop3
Group 2,33.51,12.44,3.64,2025-09-19 16:04:02.873022,Workshop3
Group 2,33.87,12.64,3.89,2025-09-19 16:04:03.873008,Workshop3
Group 2,33.86,12.62,3.89,2025-09-19 16:04:04.872886,Workshop3
Group 2,33.72,12.54,3.77,2025-09-19 16:04:05.873017,Workshop3
Group 2,33.65,12.51,3.73,2025-09-19 16:04:06.873011,Workshop3
Group 2,33.6,12.46,3.68,2025-09-19 16:04:07.872988,Workshop3
Group 2,33.65,12.49,3.77,2025-09-19 16:04:08.873034,Workshop3
Group 2,33.65,12.51,3.79,2025-09-19 16:04:09.873001,Workshop3
Group 2,34.04,12.74,4.03,2025-09-19 16:04:10.873035,Workshop3
Group 2,34.09,12.77,4.09,2025-09-19 16:04:11.872886,Workshop3
Group 2,34.22,12.85,4.19,2025-09-19 16:04:12.873029,Workshop3
Group 2,33.98,12.71,4.0,2025-09-19 16:04:13.873062,Workshop3
Group 2,33.74,12.57,3.76,2025-09-19 16:04:14.874852,Workshop3
Group 2,33.84,12.63,3.88,2025-09-19 16:04:15.875697,Workshop3
Group 2,33.79,12.59,3.89,2025-09-19 16:04:16.874138,Workshop3
Group 2,33.66,12.51,3.75,2025-09-19 16:04:17.87376,Workshop3
Group 2,33.7,12.52,3.8,2025-09-19 16:04:18.873904,Workshop3
Group 2,33.65,12.51,3.77,2025-09-19 16:04:19.873793,Workshop3
Group 2,33.74,12.56,3.84,2025-09-19 16:04:20.873299,Workshop3
Group 2,33.5,12.44,3.57,2025-09-19 16:04:21.873647,Workshop3
Group 2,33.34,12.33,3.34,2025-09-19 16:04:22.873745,Workshop3
Group 2,33.28,12.29,3.31,2025-09-19 16:04:23.873674,Workshop3
Group 2,33.21,12.26,3.26,2025-09-19 16:04:24.873515,Workshop3
Group 2,33.15,12.23,3.2,2025-09-19 16:04:25.873761,Workshop3
Group 2,33.05,12.18,3.08,2025-09-19 16:04:26.883789,Workshop3
Group 2,32.97,12.14,2.99,2025-09-19 16:04:27.882574,Workshop3
Group 2,32.96,12.13,3.0,2025-09-19 16:04:28.877669,Workshop3
Group 2,32.88,12.1,2.91,2025-09-19 16:04:29.874284,Workshop3
Group 2,32.91,12.1,2.95,2025-09-19 16:04:30.87335,Workshop3
Group 2,32.86,12.08,2.88,2025-09-19 16:04:31.874384,Workshop3
Group 2,32.89,12.1,2.92,2025-09-19 16:04:32.873994,Workshop3
Group 2,32.88,12.09,2.94,2025-09-19 16:04:33.874057,Workshop3
Group 2,32.92,12.12,3.01,2025-09-19 16:04:34.873899,Workshop3
Group 2,32.89,12.1,2.94,2025-09-19 16:04:35.87431,Workshop3
Group 2,32.89,12.08,2.93,2025-09-19 16:04:36.874155,Workshop3
Group 2,32.87,12.07,2.87,2025-09-19 16:04:37.87359,Workshop3
Group 2,32.85,12.08,2.87,2025-09-19 16:04:38.873882,Workshop3
Group 2,32.85,12.08,2.87,2025-09-19 16:04:39.873472,Workshop3
Group 2,32.88,12.1,2.9,2025-09-19 16:04:40.873232,Workshop3
Group 2,32.9,12.1,2.91,2025-09-19 16:04:41.873289,Workshop3
Group 2,32.91,12.12,2.94,2025-09-19 16:04:42.874788,Workshop3
Group 2,32.89,12.09,2.93,2025-09-19 16:04:43.873508,Workshop3
Group 2,32.84,12.07,2.85,2025-09-19 16:04:44.87348,Workshop3
Group 2,32.84,12.07,2.88,2025-09-19 16:04:45.873449,Workshop3
Group 2,32.84,12.07,2.86,2025-09-19 16:04:46.873551,Workshop3
Group 2,32.82,12.06,2.81,2025-09-19 16:04:47.873602,Workshop3
Group 2,32.81,12.05,2.77,2025-09-19 16:04:48.873846,Workshop3
Group 2,32.79,12.02,2.71,2025-09-19 16:04:49.873033,Workshop3
Group 2,32.78,12.01,2.75,2025-09-19 16:04:50.873018,Workshop3
Group 2,32.78,12.0,2.74,2025-09-19 16:04:51.872951,Workshop3
Group 2,32.77,12.0,2.76,2025-09-19 16:04:52.873021,Workshop3
Group 2,32.78,12.01,2.76,2025-09-19 16:04:53.873088,Workshop3
Group 2,32.8,12.03,2.8,2025-09-19 16:04:54.873103,Workshop3
Group 2,32.79,12.03,2.81,2025-09-19 16:04:55.873102,Workshop3
Group 2,32.82,12.05,2.85,2025-09-19 16:04:56.873476,Workshop3
Group 2,32.82,12.04,2.83,2025-09-19 16:04:57.873132,Workshop3
Group 2,32.82,12.05,2.83,2025-09-19 16:04:58.873447,Workshop3
Group 2,32.83,12.05,2.84,2025-09-19 16:04:59.873117,Workshop3
Group 2,32.81,12.05,2.86,2025-09-19 16:05:00.872951,Workshop3
Group 2,32.81,12.06,2.86,2025-09-19 16:05:01.873098,Workshop3
Group 2,32.81,12.06,2.85,2025-09-19 16:05:02.873434,Workshop3
Group 2,32.82,12.04,2.84,2025-09-19 16:05:03.873399,Workshop3
Group 2,32.8,12.04,2.81,2025-09-19 16:05:04.873007,Workshop3
Group 2,32.81,12.03,2.79,2025-09-19 16:05:05.872989,Workshop3
Group 2,32.77,12.0,2.75,2025-09-19 16:05:06.87304,Workshop3
Group 2,32.77,12.02,2.76,2025-09-19 16:05:07.87299,Workshop3
Group 2,32.79,12.02,2.8,2025-09-19 16:05:08.87308,Workshop3
Group 2,32.77,12.01,2.76,2025-09-19 16:05:09.873129,Workshop3
Group 2,32.77,12.0,2.78,2025-09-19 16:05:10.87309,Workshop3
Group 2,32.82,12.03,2.84,2025-09-19 16:05:11.873084,Workshop3
Group 2,32.8,12.04,2.86,2025-09-19 16:05:12.873066,Workshop3
Group 2,32.85,12.05,2.88,2025-09-19 16:05:13.873118,Workshop3
Group 2,32.85,12.05,2.88,2025-09-19 16:05:14.873565,Workshop3
Group 2,32.84,12.04,2.87,2025-09-19 16:05:15.873123,Workshop3
Group 2,32.81,12.03,2.82,2025-09-19 16:05:16.873039,Workshop3
Group 2,32.79,12.03,2.78,2025-09-19 16:05:17.874208,Workshop3
Group 2,32.78,12.03,2.79,2025-09-19 16:05:18.875433,Workshop3
Group 2,32.8,12.04,2.82,2025-09-19 16:05:19.87397,Workshop3
Group 2,32.81,12.04,2.82,2025-09-19 16:05:20.876611,Workshop3
Group 2,32.81,12.05,2.85,2025-09-19 16:05:21.87367,Workshop3
Group 2,32.8,12.05,2.87,2025-09-19 16:05:22.873671,Workshop3
Group 2,32.82,12.05,2.9,2025-09-19 16:05:23.87367,Workshop3
Group 2,32.79,12.02,2.84,2025-09-19 16:05:24.873833,Workshop3
Group 2,32.79,12.03,2.81,2025-09-19 16:05:25.874069,Workshop3
Group 2,32.77,12.02,2.77,2025-09-19 16:05:26.873765,Workshop3
Group 2,32.76,12.01,2.75,2025-09-19 16:05:27.87371,Workshop3
Group 2,32.76,12.02,2.78,2025-09-19 16:05:28.874213,Workshop3
Group 2,32.36,12.05,2.61,2025-09-19 16:05:29.874444,Workshop3
Group 2,32.53,12.06,2.69,2025-09-19 16:05:30.873673,Workshop3
Group 2,32.65,12.07,2.78,2025-09-19 16:05:31.882868,Workshop3
Group 2,32.91,12.2,3.08,2025-09-19 16:05:32.874678,Workshop3
Group 2,32.89,12.16,3.0,2025-09-19 16:05:33.873749,Workshop3
Group 2,32.91,12.15,3.04,2025-09-19 16:05:34.874367,Workshop3
Group 2,32.92,12.13,3.03,2025-09-19 16:05:35.87428,Workshop3
Group 2,32.86,12.09,2.94,2025-09-19 16:05:36.874241,Workshop3
Group 2,32.86,12.07,2.88,2025-09-19 16:05:37.874118,Workshop3
Group 2,32.81,12.06,2.81,2025-09-19 16:05:38.874148,Workshop3
Group 2,32.81,12.05,2.79,2025-09-19 16:05:39.873958,Workshop3
Group 2,32.83,12.05,2.82,2025-09-19 16:05:40.875872,Workshop3
Group 2,32.8,12.02,2.77,2025-09-19 16:05:41.875275,Workshop3
Group 2,32.78,12.01,2.73,2025-09-19 16:05:42.874494,Workshop3
Group 2,32.79,12.02,2.76,2025-09-19 16:05:43.874207,Workshop3
Group 2,32.81,12.02,2.81,2025-09-19 16:05:44.874255,Workshop3
Group 2,32.79,12.01,2.71,2025-09-19 16:05:45.874331,Workshop3
Group 2,32.79,12.0,2.71,2025-09-19 16:05:46.873941,Workshop3
Group 2,32.76,11.97,2.65,2025-09-19 16:05:47.873799,Workshop3
Group 2,32.85,12.03,2.76,2025-09-19 16:05:48.873882,Workshop3
Group 2,32.93,12.08,2.91,2025-09-19 16:05:49.873651,Workshop3
Group 2,33.44,12.39,3.35,2025-09-19 16:05:50.873429,Workshop3
Group 2,33.26,12.27,3.13,2025-09-19 16:05:51.874337,Workshop3
Group 2,33.1,12.2,2.96,2025-09-19 16:05:52.873628,Workshop3
Group 2,32.97,12.13,2.84,2025-09-19 16:05:53.87373,Workshop3
Group 2,32.91,12.08,2.77,2025-09-19 16:05:54.874107,Workshop3
Group 2,32.84,12.04,2.73,2025-09-19 16:05:55.873855,Workshop3
Group 2,32.8,12.03,2.67,2025-09-19 16:05:56.874359,Workshop3
Group 2,32.92,12.1,2.9,2025-09-19 16:05:57.873063,Workshop3
Group 2,33.09,12.2,3.13,2025-09-19 16:05:58.873153,Workshop3
Group 2,33.07,12.19,3.14,2025-09-19 16:05:59.873096,Workshop3
Group 2,33.02,12.16,3.08,2025-09-19 16:06:00.873206,Workshop3
Group 2,33.09,12.21,3.19,2025-09-19 16:06:01.873177,Workshop3
Group 2,33.03,12.17,3.11,2025-09-19 16:06:02.873151,Workshop3
Group 2,32.99,12.16,3.05,2025-09-19 16:06:03.873117,Workshop3
Group 2,32.97,12.14,3.0,2025-09-19 16:06:04.873138,Workshop3
Group 2,33.19,12.25,3.27,2025-09-19 16:06:05.87321,Workshop3
Group 2,33.14,12.23,3.25,2025-09-19 16:06:06.873241,Workshop3
Group 2,33.19,12.24,3.29,2025-09-19 16:06:07.873153,Workshop3
Group 2,33.09,12.19,3.18,2025-09-19 16:06:08.873195,Workshop3
Group 2,33.04,12.16,3.1,2025-09-19 16:06:09.873163,Workshop3
Group 2,32.98,12.13,2.99,2025-09-19 16:06:10.873197,Workshop3
Group 2,32.92,12.11,2.96,2025-09-19 16:06:11.874013,Workshop3
Group 2,32.88,12.08,2.94,2025-09-19 16:06:12.87322,Workshop3
Group 2,33.08,12.21,3.18,2025-09-19 16:06:13.873164,Workshop3
Group 2,33.02,12.17,3.11,2025-09-19 16:06:14.873079,Workshop3
Group 2,32.96,12.15,3.02,2025-09-19 16:06:15.873135,Workshop3
Group 2,32.94,12.11,2.99,2025-09-19 16:06:16.873172,Workshop3
Group 2,32.86,12.09,2.85,2025-09-19 16:06:17.873543,Workshop3
Group 2,33.0,12.17,3.05,2025-09-19 16:06:18.873249,Workshop3
Group 2,33.06,12.2,3.13,2025-09-19 16:06:20.873339,Workshop3
Group 2,33.01,12.16,3.05,2025-09-19 16:06:21.873192,Workshop3
Group 2,32.96,12.04,3.23,2025-09-19 16:06:22.873359,Workshop3
Group 2,32.92,12.03,3.09,2025-09-19 16:06:23.873021,Workshop3
Group 2,32.9,12.03,3.02,2025-09-19 16:06:24.874423,Workshop3
Group 2,32.88,12.03,2.97,2025-09-19 16:06:25.873295,Workshop3
Group 2,32.89,12.05,2.99,2025-09-19 16:06:26.874525,Workshop3
Group 2,32.87,12.05,2.95,2025-09-19 16:06:27.876846,Workshop3
Group 2,32.86,12.04,2.91,2025-09-19 16:06:28.874997,Workshop3
Group 2,33.24,12.28,3.27,2025-09-19 16:06:29.873967,Workshop3
Group 2,33.14,12.23,3.15,2025-09-19 16:06:30.874362,Workshop3
Group 2,33.06,12.19,3.07,2025-09-19 16:06:31.874149,Workshop3
Group 2,33.02,12.16,3.01,2025-09-19 16:06:32.874417,Workshop3
Group 2,33.08,12.19,3.11,2025-09-19 16:06:33.874188,Workshop3
Group 2,33.09,12.2,3.15,2025-09-19 16:06:34.874042,Workshop3
Group 2,33.03,12.17,3.07,2025-09-19 16:06:35.873783,Workshop3
Group 2,32.97,12.13,3.04,2025-09-19 16:06:36.874222,Workshop3
Group 2,32.93,12.12,2.99,2025-09-19 16:06:38.873817,Workshop3
Group 2,32.92,12.12,2.99,2025-09-19 16:06:39.877132,Workshop3
Group 2,32.9,12.1,2.92,2025-09-19 16:06:40.874364,Workshop3
Group 2,32.87,12.08,2.93,2025-09-19 16:06:41.876494,Workshop3
Group 2,32.85,12.06,2.9,2025-09-19 16:06:42.87468,Workshop3
Group 2,32.81,12.05,2.86,2025-09-19 16:06:43.874386,Workshop3
Group 2,32.84,12.06,2.91,2025-09-19 16:06:44.874394,Workshop3
Group 2,32.97,12.13,3.04,2025-09-19 16:06:45.874315,Workshop3
Group 2,32.96,12.13,3.03,2025-09-19 16:06:46.874472,Workshop3
Group 2,32.94,12.12,3.02,2025-09-19 16:06:47.875549,Workshop3
Group 2,33.13,12.23,3.22,2025-09-19 16:06:48.874725,Workshop3
Group 2,33.07,12.18,3.14,2025-09-19 16:06:49.874042,Workshop3
Group 2,33.11,12.22,3.21,2025-09-19 16:06:50.875846,Workshop3
Group 2,33.58,12.48,1.19,2025-09-19 16:06:54.373916,Workshop3
Group 2,34.12,12.75,0.1,2025-09-19 16:06:55.373456,Workshop3
Group 2,34.14,12.75,1.29,2025-09-19 16:06:55.873529,Workshop3
Group 2,34.05,12.57,-0.01,2025-09-19 16:06:56.373486,Workshop3
Group 2,33.76,12.23,-0.93,2025-09-19 16:06:56.873635,Workshop3
Group 2,33.73,11.85,-1.65,2025-09-19 16:06:57.373767,Workshop3
Group 2,33.9,11.49,-0.24,2025-09-19 16:06:57.873655,Workshop3
Group 2,34.28,11.12,-1.18,2025-09-19 16:06:58.373558,Workshop3
Group 2,34.74,10.73,-1.98,2025-09-19 16:06:58.87374,Workshop3
Group 2,35.36,10.46,-2.49,2025-09-19 16:06:59.373479,Workshop3
Group 2,36.0,10.11,-2.98,2025-09-19 16:07:00.373473,Workshop3
Group 2,37.26,10.16,-1.45,2025-09-19 16:07:01.373841,Workshop3
Group 2,38.13,10.09,-1.91,2025-09-19 16:07:02.374516,Workshop3
Group 2,39.31,10.33,-2.07,2025-09-19 16:07:03.374998,Workshop3
Group 2,40.14,10.86,-0.82,2025-09-19 16:07:04.374129,Workshop3
Group 2,40.7,11.64,0.25,2025-09-19 16:07:04.873068,Workshop3
Group 2,40.73,12.18,1.02,2025-09-19 16:07:05.373028,Workshop3
Group 2,40.69,12.57,-0.09,2025-09-19 16:07:05.873129,Workshop3
Group 2,40.68,12.8,-0.95,2025-09-19 16:07:06.373058,Workshop3
Group 2,40.73,12.92,-1.61,2025-09-19 16:07:06.873082,Workshop3
Group 2,40.68,12.98,-2.4,2025-09-19 16:07:07.373181,Workshop3
Group 2,40.56,13.02,-2.78,2025-09-19 16:07:07.873065,Workshop3
Group 2,40.45,13.04,-3.08,2025-09-19 16:07:08.373137,Workshop3
Group 2,40.41,13.07,-3.27,2025-09-19 16:07:08.873093,Workshop3
Group 2,40.48,13.17,-3.32,2025-09-19 16:07:09.373071,Workshop3
Group 2,40.46,13.25,-3.38,2025-09-19 16:07:09.873143,Workshop3
Group 2,40.32,13.19,-3.56,2025-09-19 16:07:10.373023,Workshop3
Group 2,40.4,13.25,-3.56,2025-09-19 16:07:11.373011,Workshop3
Group 2,40.3,13.21,-3.69,2025-09-19 16:07:12.373037,Workshop3
Group 2,40.26,13.19,-3.78,2025-09-19 16:07:13.373016,Workshop3
Group 2,40.25,13.23,-3.83,2025-09-19 16:07:14.373178,Workshop3
Group 2,40.19,13.2,-3.86,2025-09-19 16:07:15.373851,Workshop3
Group 2,40.26,13.24,-3.79,2025-09-19 16:07:16.373037,Workshop3
Group 2,40.24,13.31,-3.91,2025-09-19 16:07:17.373031,Workshop3
Group 2,40.29,13.39,-3.9,2025-09-19 16:07:18.37318,Workshop3
Group 2,40.38,13.38,-1.92,2025-09-19 16:07:19.373114,Workshop3
Group 2,40.35,13.37,-2.44,2025-09-19 16:07:20.372994,Workshop3
Group 2,40.4,13.39,-2.83,2025-09-19 16:07:21.373297,Workshop3
Group 2,40.33,13.39,-3.13,2025-09-19 16:07:22.37317,Workshop3
Group 2,40.27,13.39,-1.39,2025-09-19 16:07:23.373128,Workshop3
Group 2,40.18,13.33,-0.02,2025-09-19 16:07:24.373214,Workshop3
Group 2,40.2,13.37,-0.99,2025-09-19 16:07:26.373188,Workshop3
Group 2,40.27,13.42,0.23,2025-09-19 16:07:27.373168,Workshop3
Group 2,40.36,13.44,1.08,2025-09-19 16:07:28.373202,Workshop3
Group 2,40.42,13.42,1.81,2025-09-19 16:07:29.373235,Workshop3
Group 2,40.42,13.43,0.46,2025-09-19 16:07:30.373574,Workshop3
Group 2,40.15,13.31,1.48,2025-09-19 16:07:31.379398,Workshop3
Group 2,40.25,13.37,2.03,2025-09-19 16:07:32.378777,Workshop3
Group 2,40.31,13.4,2.47,2025-09-19 16:07:33.376389,Workshop3
Group 2,40.24,13.38,2.8,2025-09-19 16:07:33.873254,Workshop3
Group 2,40.25,13.47,3.1,2025-09-19 16:07:34.373141,Workshop3
Group 2,40.24,13.63,3.42,2025-09-19 16:07:35.37518,Workshop3
Group 2,40.23,13.59,3.47,2025-09-19 16:07:35.882976,Workshop3
Group 2,40.07,13.49,1.68,2025-09-19 16:07:36.874229,Workshop3
Group 2,39.93,13.37,2.27,2025-09-19 16:07:37.873869,Workshop3
Group 2,40.01,13.61,2.78,2025-09-19 16:07:38.373856,Workshop3
Group 3,40.53,13.89,-3.93,2025-09-19 12:01:31.663443,Workshop3
Group 3,40.46,13.93,-4.12,2025-09-19 12:01:32.1825,Workshop3
Group 3,40.61,13.9,-4.04,2025-09-19 12:01:33.183439,Workshop3
Group 3,40.61,14.0,-4.13,2025-09-19 12:01:35.183422,Workshop3
